"georeg","doy","mean_ndvi","se_ndvi","mean_cci","se_cci","mean_pri","se_pri","mean_cire","se_cire","mean_car","se_car","mean_chlcar","se_chlcar","n_per_date"
"CA",217,0.697249274990853,0.000330925512462416,0.121247657537107,0.000128151873562195,-0.0202926780443575,9.34085491950393e-05,1.94767099767263,0.00154983182218693,2.93312809033103,0.008048482918364,1.04446595554944,0.00493658474066122,42791
"CA",225,0.654120555954974,0.000307574934104319,0.113072916304497,0.000113925151448033,-0.00879197790401455,8.64614845313557e-05,1.75442778203927,0.00134139920135264,1.83548131876902,0.00571440139692588,1.55835978417984,0.00617379920895871,43727
"CA",233,0.644137717276521,0.000351220282067921,0.109638858749732,0.000112518845687591,-0.0103995840050922,8.19079696245869e-05,1.74876534797795,0.00166029935715693,1.9991357818733,0.00636880355215085,1.40852365592625,0.00544678883303756,43916
"CA",241,0.649421470838649,0.000366411733317284,0.117715643412455,0.000146186217780286,-0.00624070170122519,7.93370044771404e-05,1.76142053036352,0.00168855768888866,1.61462412763577,0.00504281099131234,1.45292087363567,0.00568411762397772,27786
"CA",249,0.671601529245492,0.000360051351418844,0.113777092679626,0.000159996030293337,-0.0130649442576157,9.59785782944689e-05,1.84792406613164,0.00175976835306358,2.1080828481964,0.0070852979524189,1.30907050174604,0.00618404827546753,29069
"CA",257,0.649568930160577,0.000413726275076305,0.118008483844795,0.000175426987265885,-0.00432039217640809,9.44301109280134e-05,1.77162426938364,0.00213550376556265,1.51601554480221,0.00638317022801728,1.78940191480953,0.007926159714297,25593
"CA",265,0.661784716145669,0.000378889853152576,0.118141315023672,0.000159373566191902,-0.00806876002999526,9.9517330121896e-05,1.78594900042427,0.00179495886231801,1.70717001379471,0.00682107339201225,1.59167688527295,0.00737954797136724,25079
"CA",273,0.71027175811836,0.000337619723801477,0.128933127442681,0.000162818775071133,-0.0171633561564542,7.98922239385047e-05,2.08512628088799,0.00191325311590841,2.72334180878118,0.00774832948309826,1.01950309947329,0.0035817560867289,35172
"CA",281,0.70948371008227,0.000358525642618067,0.125198572287191,0.00019815867269151,-0.0169927018043796,7.93380653353134e-05,2.04914050261747,0.0020838286081493,2.54282897918988,0.00699658505298361,0.9676472829609,0.00364827195572823,23384
"CA",289,0.714721765449054,0.000385397517705557,0.139203032607319,0.000221168356901416,-0.0135156156080716,0.000117594484813039,2.11492747144211,0.00231144688389664,2.4821327729867,0.00885000741880616,1.23870330240187,0.00656572602105627,23038
"CA",297,0.706553610718033,0.000369360784012903,0.136253397010197,0.000194311916834142,-0.0100322169011939,8.60356699155554e-05,2.07526742108115,0.0021973731554485,2.18664827366333,0.00640620072555112,1.20065727072084,0.00525730217253581,22678
"CA",305,0.706636959697548,0.000304717910987429,0.132619842984168,0.000164833551634601,-0.0111687097241729,9.54983404721931e-05,2.07059477808131,0.00179570490764124,2.34776865669136,0.00762809304186987,1.20503114684236,0.00505756791072159,28962
"CA",313,0.731177183358002,0.000307168311231771,0.138305930409959,0.000160771603681458,-0.0195202237016292,8.48327913318577e-05,2.1964343612267,0.00186086454014788,3.23690108084306,0.00864622388241766,0.88665430542906,0.00339364772994164,32380
"CA",321,0.725303567644249,0.000329887519914004,0.133655234758526,0.000180646724173033,-0.0193764779436055,8.7911929762724e-05,2.20374905271163,0.00223483779334799,3.22627644841361,0.00919692081593911,0.919047270625136,0.00388514292078641,33313
"CA",329,0.719729822362939,0.000305273199469998,0.14340873891187,0.000146940883323848,-0.0130423557075468,9.12256450307897e-05,2.15740289263842,0.00180475364632075,2.66228170201905,0.00749752966218217,1.20469338619511,0.0051807088111667,36850
"CA",337,0.731784725590792,0.000415099165683294,0.141907884173625,0.000275434318446334,-0.0184507759395749,0.000119961183435128,2.19637188019048,0.00281602313668908,3.02981513473524,0.00976543088432058,0.94175225410802,0.00526353449234445,18464
"CA",345,0.734156549098132,0.000380222396956245,0.132224543690892,0.000256383690203697,-0.025186516608632,0.000101062782613256,2.18844254755297,0.00254478036721964,3.59604876043309,0.0105170709530096,0.7344144540021,0.00280158739162566,22616
"CA",353,0.720565012846534,0.000349300026210169,0.134511625574461,0.00020081170281637,-0.0151005926103074,0.000101478285503761,2.18487677941776,0.00221242882002576,2.75103006036021,0.00852308316039524,1.06725334470967,0.00481213567134502,25511
"CA",361,0.745491255462673,0.00043507972637729,0.144066893908386,0.000289171337574917,-0.0224932309772109,0.000106556795501752,2.31921769211258,0.00292671830244291,3.69366571835833,0.0118987452011992,0.782007025771384,0.00362330407440389,19686
"Southern",1,0.72558117373536,0.000398586848938475,0.129929822752108,0.000264674119916001,-0.017747229311612,8.52890500312126e-05,2.3056693696308,0.00324000144003279,3.05176813831622,0.00795764785576279,0.901325976129828,0.00324950651869163,25669
"Southern",9,0.731506083699604,0.000367334281443774,0.135945501933383,0.000228468274843892,-0.0146553466004695,7.68819312730108e-05,2.42010145603623,0.00293245372725786,3.14653677167843,0.00817476810064736,0.993177639051223,0.00386336767525661,33903
"Southern",17,0.725747472960174,0.000317592368629575,0.127729490403802,0.000192227841137812,-0.020200788101379,6.48705858033153e-05,2.31584173046751,0.00224393236520868,3.37191293629849,0.0073347916376033,0.859892122269323,0.00252944985363078,47586
"Southern",25,0.732822053551947,0.000256471766499411,0.130101810025689,0.000166724409167439,-0.0214357714859679,5.93984820107057e-05,2.36678619844323,0.00193951571451598,3.53950771219456,0.00677468100148267,0.841347991392156,0.00205815867494879,66189
"Southern",33,0.725154471474193,0.000348974388779267,0.129005616060786,0.000221381826150452,-0.0195016028917577,7.46943985473343e-05,2.33269303611529,0.00255518421299723,3.36602077487005,0.00833502326526734,0.892810045886431,0.00286892303075658,42536
"Southern",41,0.718625836492698,0.000390102552655517,0.127515218529474,0.000247309650056528,-0.0174812719246579,7.55409358592544e-05,2.28831121595783,0.00285837912657976,3.11234983249449,0.00799430018804296,0.902137343949057,0.00264894418804461,35548
"Southern",49,0.722914475094265,0.000292615975570115,0.119848459745997,0.000183623326698112,-0.0231086979467362,6.10608286574456e-05,2.31550441845615,0.00210035181137841,3.57003801490064,0.00725844191105728,0.796918229775045,0.00185408089342357,58947
"Southern",57,0.70892601041915,0.000425830152083414,0.121478388566896,0.000265129627501895,-0.0154103251562485,9.0011067717472e-05,2.23318247320826,0.00303905214980354,2.79477319845094,0.00855819783056594,1.04001002465041,0.00409007118998378,27882
"Southern",65,0.730226906471996,0.00023552322249113,0.123435260052316,0.000153627715423913,-0.0239991134019637,5.14993653640774e-05,2.33619457381607,0.0017209460916293,3.69807646221804,0.00611617494011173,0.785013354392337,0.00157147766506401,88513
"Southern",73,0.726192383099084,0.000210721594316986,0.116843674758837,0.000133580953044029,-0.025803350974411,4.77517270885715e-05,2.27146536438068,0.0014815659312187,3.73120187177734,0.00577930432948548,0.748715816912835,0.00133035521751321,99866
"Southern",81,0.725347796594055,0.000233241642549072,0.122241623888543,0.000147992816059782,-0.0220130428750697,5.57112278862097e-05,2.25875601200427,0.00169025041464513,3.404659451461,0.00587885942156454,0.83287957275276,0.0019370078152623,74879
"Southern",89,0.739455823554387,0.000342995575323085,0.1235422401632,0.000232510504020833,-0.0261339977722968,8.92893948423574e-05,2.35918264750026,0.00265738379783111,3.89639059081834,0.00966522421154303,0.766002281332943,0.00275589593108688,34245
"Southern",97,0.738583061557597,0.000229891584258798,0.1254416548493,0.000148969195987313,-0.0251673425346896,5.08707142831852e-05,2.32555683672784,0.00173655591262001,3.77991164271366,0.00596638610766435,0.741712005784886,0.00153645847848556,75477
"Southern",105,0.744589354724925,0.000195261709978099,0.125745875631463,0.000129375187350857,-0.0272540662953405,4.43185160653325e-05,2.36669716335315,0.00150578479939934,4.02360905138335,0.00514838036429969,0.69937039410068,0.00119312991910433,103444
"Southern",113,0.74728728524169,0.000178835774078576,0.125058477647545,0.000124358537883937,-0.0298755248145219,4.16838404843548e-05,2.34813653575942,0.00137744378490531,4.18713407505898,0.0048116897880639,0.641155891670125,0.000945975617244808,103982
"Southern",121,0.755176808107272,0.00018529304827968,0.125021661113806,0.000144409719598685,-0.0339772078118429,4.60651682451834e-05,2.38486647860918,0.00145733020683791,4.6823783371777,0.00559051970222209,0.564744991620997,0.000789971028561995,80658
"Southern",129,0.751920333316854,0.000193207494792461,0.117107792450992,0.000146158817352219,-0.0369423991714482,5.59720872116683e-05,2.34002254950371,0.00146621048465669,4.86233180459014,0.00671123588872954,0.552811711911756,0.000831073319864309,81919
"Southern",137,0.754483231934809,0.000199595945658656,0.115177213458143,0.000173645040950316,-0.0400076567368447,6.29869034673268e-05,2.33033485206908,0.00154979446714935,5.14212879609015,0.00696144152165553,0.524600348670339,0.000918923968208285,80778
"Southern",145,0.759178069669886,0.000286245218679747,0.106339905377853,0.000231673273747441,-0.0482847374795779,7.97565138090688e-05,2.34768881156632,0.0021983936684801,5.70594110965103,0.00983965782106135,0.473177824992472,0.00100658722772956,52395
"Southern",153,0.756200915539376,0.000204100083066682,0.105080092082367,0.000190447112110963,-0.0489669201391583,5.6951564104978e-05,2.30022681767614,0.00153168273736172,5.82491095234348,0.00709713267976658,0.443301498965171,0.000600053825352289,94103
"Southern",161,0.746648968111829,0.000234240778763526,0.100735920294785,0.000218419924068435,-0.0474507863515215,6.80559421794163e-05,2.22131996648855,0.00163165185020362,5.39931751037978,0.00740714121128375,0.479166693862188,0.000851739926741674,85202
"Southern",169,0.738706833838794,0.000233989549209574,0.100134516218608,0.000217981525470674,-0.0436298645507509,6.10353533224829e-05,2.1771071501822,0.00161240800067907,4.86684920459293,0.00583835273288447,0.497874381422571,0.000713558954579085,88142
"Southern",177,0.735975820690016,0.000236538569159667,0.0974559248071124,0.000213864200511238,-0.0428272725493339,5.63919315291769e-05,2.15306753123558,0.00159597108979114,4.63147404027613,0.00525869160045886,0.509550789608543,0.000759338883842399,88288
"Southern",185,0.739319329134381,0.000241857257155577,0.0921926604836219,0.000223269346964996,-0.0489649741131817,6.51204225220384e-05,2.16581436613157,0.00160790300917954,5.34267811783983,0.00705487344766379,0.467732506777034,0.000803374067920472,88785
"Southern",193,0.756846899511019,0.000242484909019154,0.0886926669040086,0.000224666368004443,-0.0590275100894154,4.89817823017543e-05,2.25948946155287,0.00168433875548093,6.52475644303651,0.00651607602260182,0.365808749894509,0.000361007594015133,94688
"Southern",201,0.737741122374109,0.000238524005906166,0.0812449275542274,0.000213500346583455,-0.0553542955192237,6.35402772036799e-05,2.13294396856294,0.00155003761856648,5.65021277840488,0.00673316832942626,0.418016373951627,0.000530844877575062,91679
"Southern",209,0.702503211073641,0.000269405151636254,0.0856360271488736,0.000208889914804418,-0.039147613274976,9.394389686777e-05,1.96495981136861,0.00153076798606902,4.15520399210221,0.00835086535767779,0.723666200123857,0.00242638730316758,82267
"Southern",217,0.695426142524165,0.000270165207895461,0.091800215923688,0.000198992096250676,-0.0314123873642138,9.14693471646011e-05,1.95943561296174,0.00156053915115129,3.63295119620299,0.00740570722650455,0.862574164218334,0.00293027857458363,83133
"Southern",225,0.663161076606137,0.000261777898188246,0.0929498299008129,0.000165820480350298,-0.019756278054004,7.99192932081854e-05,1.82456527283624,0.00142902179879466,2.41832594244533,0.00519306884737895,1.2022491492838,0.00364135617704603,82635
"Southern",233,0.629010936220514,0.000253199470259735,0.0957687680972004,0.000157521248643477,-0.0069424954953321,7.8152251047677e-05,1.72053146241105,0.0013978617674667,1.57395456198603,0.00438715381695608,1.87153624709413,0.00558927541522452,67529
"Southern",241,0.629570869224979,0.000327875003111482,0.0922224194889561,0.000190351195845613,-0.0132501304086542,0.00010410213318922,1.72686007650392,0.00164858780517994,1.97812732187759,0.00652402656831568,1.61104534690096,0.00587119115151622,51593
"Southern",249,0.641911431309281,0.000427892222797133,0.0873642700102474,0.000244452704771636,-0.0171484499732001,0.000107666238198215,1.75430033350843,0.00225087240154247,2.03710595526046,0.00672692782713873,1.31581468121583,0.00690813353389616,28157
"Southern",257,0.629108895225152,0.000377982852561321,0.100109579829004,0.000206916772001196,-0.00769182482992831,0.00010661427002445,1.69905378061399,0.00192953106700538,1.58524394608205,0.00624335763280002,1.85641870467465,0.00803693495623268,34402
"Southern",265,0.625722215193994,0.000345151503636971,0.106447234439253,0.000157016594563156,-0.00226494792222556,9.07911993272555e-05,1.68514386306041,0.00180358302937258,1.30248240362998,0.00559260591645361,2.1880637642031,0.00773470793952281,37690
"Southern",273,0.654833295410469,0.000324930317072826,0.104196746803703,0.000187310813700801,-0.0117642865924336,7.36076277200929e-05,1.79804231528677,0.00172179503691798,1.87378237537377,0.00470053265510654,1.35692196789688,0.0046895412652841,47784
"Southern",281,0.684857668363785,0.000339436010218279,0.110960095565981,0.000206465972066369,-0.0166779996080236,7.10934985976821e-05,1.94876600014148,0.0020671566932024,2.47698551884296,0.00624282992287305,1.03254871505384,0.00332392868889565,47204
"Southern",289,0.676668708451147,0.000393685196831692,0.11144486263438,0.000308378573212016,-0.0126667372911579,0.00011315055160161,1.92031752902758,0.0026967301375103,2.11918066535013,0.00626036752802123,1.26486994760831,0.00566776688966499,30575
"Southern",297,0.69800421383143,0.000385248018515169,0.126313882737759,0.000242497140154615,-0.011014519905601,8.68505146670585e-05,2.08806375822801,0.00255525172553362,2.39026186573563,0.00743045234897233,1.18476093886932,0.00463075010426553,33586
"Southern",305,0.70420117205474,0.000382285352410812,0.126301050326678,0.000256547003778745,-0.0130726821198999,0.000102423446031249,2.1287078711767,0.0025445841509573,2.54373494335366,0.00822876433635114,1.17721304617088,0.00517401105948967,30851
"Southern",313,0.708057984664434,0.000412721531327438,0.121068591916208,0.000292644175690871,-0.0199269944212032,0.000104250790130759,2.13875109048234,0.00284729266379161,3.24167566286192,0.0101066599205242,0.995662366582505,0.00480949786903407,35851
"Southern",321,0.701814894407809,0.000392359413348205,0.127237559194561,0.000266002940765954,-0.0129861691882894,9.80442273278154e-05,2.11814523762444,0.0025941391491825,2.57048441284375,0.00806410295145113,1.15301399118625,0.00494520451958108,31445
"Southern",329,0.705598455982064,0.00031161904988925,0.132741103482835,0.000198874696004578,-0.00947950587281971,7.75111018723393e-05,2.21010464135799,0.00221250742583813,2.52946773434999,0.00718380131107771,1.30812989863168,0.00458709350998862,50288
"Southern",337,0.738611572724018,0.000336895800877799,0.143864631377689,0.000247633773450974,-0.017464955019476,7.99431722663282e-05,2.37528838642912,0.0026556927178089,3.34310782096793,0.00768404791477423,0.882577793913506,0.00310843786204724,37360
"Southern",345,0.735357135869961,0.000306426896427651,0.133062591058585,0.000216474896861461,-0.0221493398119375,6.44654246517288e-05,2.3451146960911,0.00246568307772892,3.65898174788627,0.00769158662278957,0.77764762568259,0.00224645286168361,46967
"Southern",353,0.731334565229056,0.000312682134444254,0.133975726316455,0.00020770285973342,-0.0163738926807989,6.61104778510332e-05,2.41585099107606,0.00265096150492363,3.27913413082852,0.0075402414709821,0.933196674838601,0.00277686562380859,47724
"Southern",361,0.739026110468265,0.000321665673188189,0.129588328671467,0.000225105724300948,-0.02529572616761,8.2762217843317e-05,2.4234157563843,0.00259290700089954,4.04603987768321,0.00984392569460175,0.772460419430176,0.00233244181831863,46049
